municipality,party,votes,population,percentage_dutch
Landsmeer,SGP,0.16275600162756002,11565,81.2
Landsmeer,Piratenpartij - De Groenen,0.10850400108504,11565,81.2
Landsmeer,Samen voor Nederland,0.10850400108504,11565,81.2
Landsmeer,LEF - Voor de Nieuwe Generatie,0.09494100094941,11565,81.2
Landsmeer,Splinter,0.09494100094941,11565,81.2
Landsmeer,Nederland met een PLAN,0.08137800081378001,11565,81.2
Landsmeer,PartijvdSport,0.06781500067815001,11565,81.2
Landsmeer,LP (Libertaire Partij),0.02712600027126,11565,81.2
Lansingerland,PVV,24.305573334016024,63363,80.4
Lansingerland,VVD,22.54422569826681,63363,80.4
Lansingerland,NSC,11.92237781930826,63363,80.4
Lansingerland,PvdA/GL,10.92137938096823,63363,80.4
Lansingerland,D66,7.070991526074601,63363,80.4
Lansingerland,CDA,5.002432093392387,63363,80.4
Lansingerland,ChristenUnie,3.212923376257648,63363,80.4
Lansingerland,BBB,2.7290647960881698,63363,80.4
Lansingerland,FvD,1.899592944369064,63363,80.4
Lansingerland,DENK,1.7536673408258878,63363,80.4
Lansingerland,SP,1.7229461611325874,63363,80.4
Lansingerland,PvdD,1.653823506822662,63363,80.4
Lansingerland,Volt,1.41317426589181,63363,80.4
Lansingerland,JA21,1.105962468958808,63363,80.4
Lansingerland,SGP,1.0317196180333326,63363,80.4
Lansingerland,BVNL,0.5017792683239036,63363,80.4
Lansingerland,50PLUS,0.49409897340057857,63363,80.4
Lansingerland,BIJ1,0.2432093392386268,63363,80.4
Lansingerland,Splinter,0.15616599677427614,63363,80.4
Lansingerland,Piratenpartij - De Groenen,0.06144235938660045,63363,80.4
Lansingerland,Nederland met een PLAN,0.0563221627710504,63363,80.4
Lansingerland,LP (Libertaire Partij),0.05376206446327539,63363,80.4
Lansingerland,PartijvdSport,0.05376206446327539,63363,80.4
Lansingerland,Samen voor Nederland,0.05376206446327539,63363,80.4
Lansingerland,LEF - Voor de Nieuwe Generatie,0.03072117969330022,63363,80.4
Lansingerland,Politieke Partij voor Basisinkomen,0.00512019661555003,63363,80.4
Laren,VVD,41.4960414960415,11398,79.1
Laren,PVV,14.564564564564565,11398,79.1
Laren,PvdA/GL,9.787059787059787,11398,79.1
Laren,NSC,9.377559377559376,11398,79.1
Laren,D66,8.886158886158887,11398,79.1
Laren,CDA,3.0712530712530715,11398,79.1
Laren,PvdD,2.3614523614523613,11398,79.1
Laren,FvD,2.2386022386022386,11398,79.1
Laren,Volt,2.074802074802075,11398,79.1
Laren,BBB,1.8291018291018293,11398,79.1
Laren,SP,1.4878514878514877,11398,79.1
Laren,BVNL,0.6552006552006553,11398,79.1
Laren,ChristenUnie,0.5733005733005733,11398,79.1
Laren,JA21,0.4231504231504231,11398,79.1
Laren,DENK,0.273000273000273,11398,79.1
Laren,50PLUS,0.23205023205023204,11398,79.1
Laren,BIJ1,0.17745017745017744,11398,79.1
Laren,Splinter,0.15015015015015015,11398,79.1
Laren,Nederland met een PLAN,0.1092001092001092,11398,79.1
Laren,SGP,0.0546000546000546,11398,79.1
Laren,LEF - Voor de Nieuwe Generatie,0.04095004095004095,11398,79.1
Laren,PartijvdSport,0.04095004095004095,11398,79.1
Laren,Piratenpartij - De Groenen,0.04095004095004095,11398,79.1
Laren,Samen voor Nederland,0.04095004095004095,11398,79.1
Laren,LP (Libertaire Partij),0.01365001365001365,11398,79.1
Leeuwarden,PvdA/GL,22.320581315238726,124481,82.1
Leeuwarden,PVV,21.60823616581523,124481,82.1
Leeuwarden,NSC,13.928427511081647,124481,82.1
Leeuwarden,VVD,11.259733000558956,124481,82.1
Leeuwarden,D66,6.251218656163475,124481,82.1
Leeuwarden,BBB,4.276670696356381,124481,82.1
Leeuwarden,SP,3.9854931170299888,124481,82.1
Leeuwarden,CDA,3.368040660869113,124481,82.1
Leeuwarden,PvdD,2.8376814985246135,124481,82.1
Leeuwarden,FvD,2.6712943103381037,124481,82.1
Leeuwarden,ChristenUnie,2.078539952423663,124481,82.1
Leeuwarden,Volt,1.4519881969088382,124481,82.1
Leeuwarden,DENK,0.7968386434244563,124481,82.1
Leeuwarden,JA21,0.7058456498849589,124481,82.1
Leeuwarden,BVNL,0.6421505544073106,124481,82.1
Leeuwarden,50PLUS,0.45366506778978016,124481,82.1
Leeuwarden,BIJ1,0.40426887129691014,124481,82.1
Leeuwarden,SGP,0.3769709732350609,124481,82.1
Leeuwarden,Splinter,0.1624874884633883,124481,82.1
Leeuwarden,Piratenpartij - De Groenen,0.13518959040153908,124481,82.1
Leeuwarden,LEF - Voor de Nieuwe Generatie,0.08579339390866902,124481,82.1
Leeuwarden,LP (Libertaire Partij),0.06499499538535533,124481,82.1
Leeuwarden,Nederland met een PLAN,0.05719559593911268,124481,82.1
Leeuwarden,Samen voor Nederland,0.04939619649287005,124481,82.1
Leeuwarden,Politieke Partij voor Basisinkomen,0.02729789806184924,124481,82.1
Leiden,PvdA/GL,31.211641388696233,124093,67.8
Leiden,PVV,14.901134564298522,124093,67.8
Leiden,VVD,11.697658897889212,124093,67.8
Leiden,D66,10.266040278995511,124093,67.8
Leiden,NSC,7.906617637436695,124093,67.8
Leiden,Volt,4.627242629257887,124093,67.8
Leiden,PvdD,4.429642618789012,124093,67.8
Leiden,SP,3.013727311985553,124093,67.8
Leiden,DENK,2.8226703482209454,124093,67.8
Leiden,CDA,2.038813353049714,124093,67.8
Leiden,FvD,1.6383788947485507,124093,67.8
Leiden,ChristenUnie,1.422458353507727,124093,67.8
Leiden,BBB,1.2772027166729916,124093,67.8
Leiden,BIJ1,0.8492874622139053,124093,67.8
Leiden,JA21,0.5339126110682179,124093,67.8
Leiden,BVNL,0.30621458575971316,124093,67.8
Leiden,50PLUS,0.2774251802609367,124093,67.8
Leiden,SGP,0.24863577476216023,124093,67.8
Leiden,Splinter,0.13740398078961488,124093,67.8
Leiden,Piratenpartij - De Groenen,0.104688747268278,124093,67.8
Leiden,LP (Libertaire Partij),0.06150463902011333,124093,67.8
Leiden,Nederland met een PLAN,0.06019602967925985,124093,67.8
Leiden,PartijvdSport,0.05496159231584596,124093,67.8
Leiden,LEF - Voor de Nieuwe Generatie,0.05365298297499248,124093,67.8
Leiden,Samen voor Nederland,0.0366410615438973,124093,67.8
Leiden,Politieke Partij voor Basisinkomen,0.02224635879450907,124093,67.8
Leiderdorp,PVV,20.375304065794044,27377,77.2
Leiderdorp,PvdA/GL,19.28066720722808,27377,77.2
Leiderdorp,VVD,18.481408548592608,27377,77.2
Leiderdorp,NSC,11.467624232595854,27377,77.2
Leiderdorp,D66,9.098806903741458,27377,77.2
Leiderdorp,CDA,3.4750376462411676,27377,77.2
Leiderdorp,SP,2.7510714699409244,27377,77.2
Leiderdorp,BBB,2.2993165759295726,27377,77.2
Leiderdorp,Volt,2.258774470056759,27377,77.2
Leiderdorp,PvdD,2.2066489053631413,27377,77.2
Leiderdorp,DENK,2.125564693617514,27377,77.2
Leiderdorp,FvD,1.7606857407621916,27377,77.2
Leiderdorp,ChristenUnie,1.4710992702420944,27377,77.2
Leiderdorp,JA21,0.752924823352253,27377,77.2
Leiderdorp,SGP,0.6602571527858219,27377,77.2
Leiderdorp,BVNL,0.4807135410633616,27377,77.2
Leiderdorp,50PLUS,0.4343797057801459,27377,77.2
Leiderdorp,BIJ1,0.17375188231205838,27377,77.2
Leiderdorp,Splinter,0.15637669408085253,27377,77.2
Leiderdorp,Piratenpartij - De Groenen,0.08108421174562724,27377,77.2
Leiderdorp,Nederland met een PLAN,0.05791729410401946,27377,77.2
Leiderdorp,LP (Libertaire Partij),0.04633383528321556,27377,77.2
Leiderdorp,PartijvdSport,0.04633383528321556,27377,77.2
Leiderdorp,LEF - Voor de Nieuwe Generatie,0.02895864705200973,27377,77.2
Leiderdorp,Samen voor Nederland,0.01737518823120584,27377,77.2
Leiderdorp,Politieke Partij voor Basisinkomen,0.01158345882080389,27377,77.2
Leidschendam-Voorburg,VVD,21.607708252659393,76433,66.9
Leidschendam-Voorburg,PVV,20.288831689483157,76433,66.9
Leidschendam-Voorburg,PvdA/GL,16.411926835379603,76433,66.9
Leidschendam-Voorburg,NSC,10.790187011685385,76433,66.9
Leidschendam-Voorburg,D66,10.2617252454386,76433,66.9
Leidschendam-Voorburg,CDA,3.5830618892508146,76433,66.9
Leidschendam-Voorburg,PvdD,2.469192045739277,76433,66.9
Leidschendam-Voorburg,SP,2.464636340857839,76433,66.9
Leidschendam-Voorburg,BBB,2.3347987517368622,76433,66.9
Leidschendam-Voorburg,Volt,2.102457802783536,76433,66.9
Leidschendam-Voorburg,FvD,2.034122229561969,76433,66.9
Leidschendam-Voorburg,DENK,1.80633698549008,76433,66.9
Leidschendam-Voorburg,ChristenUnie,1.264208104598984,76433,66.9
Leidschendam-Voorburg,JA21,0.6651329126899159,76433,66.9
Leidschendam-Voorburg,50PLUS,0.4601261930252158,76433,66.9
Leidschendam-Voorburg,BVNL,0.4282362588551514,76433,66.9
Leidschendam-Voorburg,BIJ1,0.33256645634495796,76433,66.9
Leidschendam-Voorburg,SGP,0.2801758502084235,76433,66.9
Leidschendam-Voorburg,Splinter,0.10478121227306895,76433,66.9
Leidschendam-Voorburg,Samen voor Nederland,0.06150201589941004,76433,66.9
Leidschendam-Voorburg,LEF - Voor de Nieuwe Generatie,0.05466845857725336,76433,66.9
Leidschendam-Voorburg,PartijvdSport,0.05466845857725336,76433,66.9
Leidschendam-Voorburg,LP (Libertaire Partij),0.0455570488143778,76433,66.9
Leidschendam-Voorburg,Nederland met een PLAN,0.04327919637365891,76433,66.9
Leidschendam-Voorburg,Piratenpartij - De Groenen,0.04327919637365891,76433,66.9
Leidschendam-Voorburg,Politieke Partij voor Basisinkomen,0.00683355732215667,76433,66.9
Lelystad,PVV,29.78248608352338,79811,66.1
Lelystad,VVD,15.15976360381569,79811,66.1
Lelystad,PvdA/GL,12.70016430025258,79811,66.1
Lelystad,NSC,11.54025356188234,79811,66.1
Lelystad,D66,4.467985973172466,79811,66.1
Lelystad,DENK,3.948110547095319,79811,66.1
Lelystad,FvD,3.93584933421614,79811,66.1
Lelystad,SP,3.788714779666005,79811,66.1
Lelystad,BBB,3.479732215110719,79811,66.1
Lelystad,ChristenUnie,2.165330194462836,79811,66.1
Lelystad,PvdD,2.086858432036097,79811,66.1
Lelystad,CDA,2.005934427033522,79811,66.1
Lelystad,Volt,1.015228426395939,79811,66.1
Lelystad,JA21,0.811692292601584,79811,66.1
Lelystad,SGP,0.6621054954756125,79811,66.1
Lelystad,50PLUS,0.6596532528997768,79811,66.1
Lelystad,BVNL,0.6572010103239412,79811,66.1
Lelystad,BIJ1,0.49535300031879154,79811,66.1
Lelystad,Piratenpartij - De Groenen,0.1643002525809853,79811,66.1
Lelystad,Splinter,0.1422300693984649,79811,66.1
Lelystad,Nederland met een PLAN,0.09318521788175288,79811,66.1
Lelystad,Samen voor Nederland,0.07601951985090366,79811,66.1
Lelystad,LEF - Voor de Nieuwe Generatie,0.07356727727506805,79811,66.1
Lelystad,Politieke Partij voor Basisinkomen,0.05149709409254763,79811,66.1
Lelystad,LP (Libertaire Partij),0.03678363863753402,79811,66.1
Leudal,PVV,31.883228391528338,36045,86.3
Leudal,VVD,15.120426225177228,36045,86.3
Leudal,NSC,14.62286997490203,36045,86.3
Leudal,PvdA/GL,9.797014662498349,36045,86.3
Leudal,BBB,9.761789441239928,36045,86.3
Leudal,D66,4.87428999163401,36045,86.3
Leudal,CDA,4.068513055347629,36045,86.3
Leudal,SP,3.08220686011184,36045,86.3
Leudal,FvD,1.5939412619435518,36045,86.3
Leudal,PvdD,1.329752102505394,36045,86.3
Leudal,JA21,0.8365990048874995,36045,86.3
Leudal,Volt,0.8101800889436837,36045,86.3
Leudal,BVNL,0.664876051252697,36045,86.3
Leudal,50PLUS,0.6076350667077628,36045,86.3
Leudal,ChristenUnie,0.22896393817973668,36045,86.3
Leudal,DENK,0.16291664832019723,36045,86.3
Leudal,SGP,0.15851349566289463,36045,86.3
Leudal,BIJ1,0.08806305314605258,36045,86.3
Leudal,Splinter,0.08806305314605258,36045,86.3
Leudal,Piratenpartij - De Groenen,0.05283783188763154,36045,86.3
Leudal,PartijvdSport,0.04843467923032892,36045,86.3
Leudal,Samen voor Nederland,0.04843467923032892,36045,86.3
Leudal,Nederland met een PLAN,0.0308220686011184,36045,86.3
Leudal,LP (Libertaire Partij),0.02201576328651314,36045,86.3
Leudal,LEF - Voor de Nieuwe Generatie,0.01761261062921051,36045,86.3
Leusden,VVD,18.993883647053245,30544,85.6
Leusden,PvdA/GL,16.827082641885163,30544,85.6
Leusden,PVV,16.376653548907115,30544,85.6
Leusden,NSC,13.39908017637855,30544,85.6
Leusden,D66,8.377981129391683,30544,85.6
Leusden,CDA,4.613342183869897,30544,85.6
Leusden,BBB,4.286188421601631,30544,85.6
Leusden,ChristenUnie,3.9448105827130058,30544,85.6
Leusden,SP,2.5745578682850505,30544,85.6
Leusden,PvdD,2.384903513346925,30544,85.6
Leusden,Volt,2.067232468825565,30544,85.6
Leusden,FvD,1.6357688113413305,30544,85.6
Leusden,SGP,1.5362002749988146,30544,85.6
Leusden,JA21,0.7396519842586885,30544,85.6
Leusden,DENK,0.6590488834099852,30544,85.6
Leusden,50PLUS,0.46465316959840686,30544,85.6
Leusden,BVNL,0.4504290929780475,30544,85.6
Leusden,BIJ1,0.1612062016974065,30544,85.6
Leusden,Piratenpartij - De Groenen,0.12327533070978144,30544,85.6
Leusden,Splinter,0.1043098952159689,30544,85.6
Leusden,Samen voor Nederland,0.0758617419752501,30544,85.6
Leusden,LP (Libertaire Partij),0.05689630648143758,30544,85.6
Leusden,LEF - Voor de Nieuwe Generatie,0.04741358873453132,30544,85.6
Leusden,PartijvdSport,0.04741358873453132,30544,85.6
Leusden,Politieke Partij voor Basisinkomen,0.03793087098762505,30544,85.6
Leusden,Nederland met een PLAN,0.01422407662035939,30544,85.6
Lingewaard,PVV,26.475510072729612,46822,89.3
Lingewaard,VVD,19.324837484713907,46822,89.3
Lingewaard,NSC,15.173456909313252,46822,89.3
Lingewaard,PvdA/GL,13.657720280620456,46822,89.3
Lingewaard,D66,7.112055094291048,46822,89.3
Lingewaard,BBB,4.1513805754006565,46822,89.3
Lingewaard,CDA,3.5495912981914137,46822,89.3
Lingewaard,SP,3.269614468687649,46822,89.3
Lingewaard,FvD,1.5736628692797838,46822,89.3
Lingewaard,PvdD,1.4513741391517023,46822,89.3
Lingewaard,Volt,1.2421960481431422,46822,89.3
Lingewaard,JA21,0.6275342730256807,46822,89.3
Lingewaard,50PLUS,0.5889167793010234,46822,89.3
Lingewaard,ChristenUnie,0.4183561820171205,46822,89.3
Lingewaard,DENK,0.4119199330630109,46822,89.3
Lingewaard,BVNL,0.35721181695307974,46822,89.3
Lingewaard,SGP,0.12550685460513614,46822,89.3
Lingewaard,BIJ1,0.11907060565102658,46822,89.3
Lingewaard,Splinter,0.11585248117397182,46822,89.3
Lingewaard,Piratenpartij - De Groenen,0.07079873849520499,46822,89.3
Lingewaard,Nederland met een PLAN,0.05792624058698591,46822,89.3
Lingewaard,Samen voor Nederland,0.05792624058698591,46822,89.3
Lingewaard,LP (Libertaire Partij),0.03539936924760249,46822,89.3
Lingewaard,LEF - Voor de Nieuwe Generatie,0.03218124477054772,46822,89.3
Lisse,PVV,24.25,22982,85.6
Lisse,VVD,20.88815789473684,22982,85.6
Lisse,NSC,13.730263157894736,22982,85.6
Lisse,PvdA/GL,9.81578947368421,22982,85.6
Lisse,D66,6.236842105263158,22982,85.6
Lisse,CDA,4.4144736842105265,22982,85.6
Lisse,SGP,4.052631578947368,22982,85.6
Lisse,BBB,3.44078947368421,22982,85.6
Lisse,SP,2.5855263157894735,22982,85.6
Lisse,FvD,2.0789473684210527,22982,85.6
Lisse,PvdD,1.8026315789473688,22982,85.6
Lisse,ChristenUnie,1.7368421052631575,22982,85.6
Lisse,Volt,1.4671052631578947,22982,85.6
Lisse,JA21,0.9473684210526316,22982,85.6
Lisse,50PLUS,0.8289473684210527,22982,85.6
Lisse,BVNL,0.6907894736842105,22982,85.6
Lisse,DENK,0.44078947368421056,22982,85.6
Lisse,BIJ1,0.1644736842105263,22982,85.6
Lisse,Splinter,0.11842105263157895,22982,85.6
Lisse,Samen voor Nederland,0.08552631578947369,22982,85.6
Lisse,Nederland met een PLAN,0.04605263157894736,22982,85.6
Lisse,PartijvdSport,0.04605263157894736,22982,85.6
Lisse,LEF - Voor de Nieuwe Generatie,0.03947368421052631,22982,85.6
Lisse,Piratenpartij - De Groenen,0.03947368421052631,22982,85.6
Lisse,Politieke Partij voor Basisinkomen,0.03947368421052631,22982,85.6
Lisse,LP (Libertaire Partij),0.0131578947368421,22982,85.6
Lochem,VVD,17.006518468995488,33948,89
Lochem,PvdA/GL,16.576132375062677,33948,89
Lochem,BBB,14.704161791743273,33948,89
Lochem,NSC,14.474343974594689,33948,89
Lochem,PVV,14.294668226642152,33948,89
Lochem,D66,7.228814975764666,33948,89
Lochem,CDA,3.430553234163463,33948,89
Lochem,SP,2.5154604713354503,33948,89
Lochem,PvdD,2.344141734915594,33948,89
Lochem,Volt,1.8343640314223637,33948,89
Lochem,FvD,1.7006518468995486,33948,89
Lochem,ChristenUnie,0.9359852916597023,33948,89
Lochem,DENK,0.9150927628280128,33948,89
Lochem,JA21,0.59334781881999,33948,89
Lochem,BVNL,0.5515627611566104,33948,89
Lochem,50PLUS,0.30920942670900886,33948,89
Lochem,SGP,0.19221126525154603,33948,89
Lochem,Splinter,0.09610563262577304,33948,89
Lochem,BIJ1,0.09192712685943506,33948,89
Lochem,Piratenpartij - De Groenen,0.05432057496239344,33948,89
Lochem,LEF - Voor de Nieuwe Generatie,0.04596356342971753,33948,89
Lochem,LP (Libertaire Partij),0.04596356342971753,33948,89
Lochem,Samen voor Nederland,0.03760655189704162,33948,89
Lochem,Nederland met een PLAN,0.02089252883168978,33948,89
Loon op Zand,PVV,31.782632146709815,23504,88.4
Loon op Zand,VVD,20.199568500539375,23504,88.4
Loon op Zand,NSC,13.241639697950378,23504,88.4
Loon op Zand,PvdA/GL,9.857065803667746,23504,88.4
Loon op Zand,D66,5.016181229773463,23504,88.4
Loon op Zand,BBB,4.692556634304207,23504,88.4
Loon op Zand,SP,4.031823085221144,23504,88.4
Loon op Zand,CDA,3.7014563106796112,23504,88.4
Loon op Zand,FvD,1.6788025889967635,23504,88.4
Loon op Zand,PvdD,1.2405609492988134,23504,88.4
Loon op Zand,Volt,0.9034519956850052,23504,88.4
Loon op Zand,50PLUS,0.7618662351672061,23504,88.4
Loon op Zand,JA21,0.593311758360302,23504,88.4
Loon op Zand,DENK,0.5528586839266451,23504,88.4
Loon op Zand,ChristenUnie,0.4584681769147788,23504,88.4
Loon op Zand,BVNL,0.39104638619201726,23504,88.4
Loon op Zand,SGP,0.37756202804746497,23504,88.4
Loon op Zand,Splinter,0.1483279395900755,23504,88.4
Loon op Zand,BIJ1,0.07416396979503775,23504,88.4
Loon op Zand,Samen voor Nederland,0.0674217907227616,23504,88.4
Loon op Zand,PartijvdSport,0.06067961165048543,23504,88.4
Loon op Zand,Piratenpartij - De Groenen,0.05393743257820927,23504,88.4
Loon op Zand,LEF - Voor de Nieuwe Generatie,0.04719525350593312,23504,88.4
Loon op Zand,Nederland met een PLAN,0.02696871628910463,23504,88.4
Loon op Zand,LP (Libertaire Partij),0.02022653721682848,23504,88.4
Loon op Zand,Politieke Partij voor Basisinkomen,0.02022653721682848,23504,88.4
Lopik,PVV,28.9909796517726,14456,90.1
Lopik,VVD,15.166771554436751,14456,90.1
Lopik,NSC,11.8418292427103,14456,90.1
Lopik,BBB,9.135724774491294,14456,90.1
Lopik,SGP,7.740717432347388,14456,90.1
Lopik,CDA,5.569540591567023,14456,90.1
Lopik,PvdA/GL,5.475141598489616,14456,90.1
Lopik,ChristenUnie,4.027690371302707,14456,90.1
Lopik,D66,3.0312565554856303,14456,90.1
Lopik,FvD,2.276064610866373,14456,90.1
Lopik,SP,1.636249213341724,14456,90.1
Lopik,PvdD,1.090832808894483,14456,90.1
Lopik,JA21,0.9754562617998742,14456,90.1
Lopik,DENK,0.8391021606880638,14456,90.1
Lopik,Volt,0.7551919446192574,14456,90.1
Lopik,BVNL,0.6607929515418502,14456,90.1
Lopik,50PLUS,0.40906230333543103,14456,90.1
Lopik,Splinter,0.10488777008600796,14456,90.1
Lopik,BIJ1,0.09439899307740718,14456,90.1
Lopik,PartijvdSport,0.05244388504300398,14456,90.1
Lopik,Piratenpartij - De Groenen,0.05244388504300398,14456,90.1
Lopik,Nederland met een PLAN,0.04195510803440318,14456,90.1
Lopik,Samen voor Nederland,0.02097755401720159,14456,90.1
Lopik,Politieke Partij voor Basisinkomen,0.01048877700860079,14456,90.1
Losser,NSC,33.008566010593086,22888,85.4
Losser,PVV,27.391617079709675,22888,85.4
Losser,VVD,11.12273589223828,22888,85.4
Losser,BBB,8.533315896161643,22888,85.4
Losser,PvdA/GL,6.931275747073824,22888,85.4
Losser,CDA,2.9817563591185507,22888,85.4
Losser,D66,2.8117439351337215,22888,85.4
Losser,FvD,1.876675603217158,22888,85.4
Losser,SP,1.8309030275289344,22888,85.4
Losser,PvdD,0.8435231805401164,22888,85.4
Losser,Volt,0.6015824233309357,22888,85.4
Losser,JA21,0.5165762113385209,22888,85.4
Losser,BVNL,0.45772575688223366,22888,85.4
Losser,ChristenUnie,0.3269469692015955,22888,85.4
Losser,50PLUS,0.22886287844111683,22888,85.4
Losser,DENK,0.22886287844111683,22888,85.4
Losser,SGP,0.07846727260838292,22888,85.4
Losser,BIJ1,0.05885045445628719,22888,85.4
Losser,Splinter,0.04577257568822337,22888,85.4
Losser,Piratenpartij - De Groenen,0.03269469692015955,22888,85.4
Losser,LEF - Voor de Nieuwe Generatie,0.02615575753612764,22888,85.4
Losser,Nederland met een PLAN,0.01961681815209573,22888,85.4
Losser,Samen voor Nederland,0.01961681815209573,22888,85.4
Losser,LP (Libertaire Partij),0.01307787876806382,22888,85.4
Losser,PartijvdSport,0.01307787876806382,22888,85.4
Maasdriel,PVV,36.55613512170889,25452,85.5
Maasdriel,VVD,18.90213611525087,25452,85.5
Maasdriel,NSC,12.09016393442623,25452,85.5
Maasdriel,PvdA/GL,7.463984103328365,25452,85.5
Maasdriel,BBB,5.004967709885743,25452,85.5
Maasdriel,D66,3.9307004470938898,25452,85.5
Maasdriel,CDA,3.4711872826626924,25452,85.5
Maasdriel,SP,2.9744162940884253,25452,85.5
Maasdriel,SGP,1.856681569796324,25452,85.5
Maasdriel,FvD,1.8070044709388973,25452,85.5
Maasdriel,PvdD,1.3785394932935915,25452,85.5
Maasdriel,Volt,0.981122702434178,25452,85.5
Maasdriel,JA21,0.8383010432190761,25452,85.5
Maasdriel,ChristenUnie,0.7886239443616492,25452,85.5
Maasdriel,BVNL,0.7016890213611525,25452,85.5
Maasdriel,50PLUS,0.565076999503229,25452,85.5
Maasdriel,DENK,0.32911077993045207,25452,85.5
Maasdriel,Splinter,0.09314456035767513,25452,85.5
Maasdriel,Piratenpartij - De Groenen,0.06830601092896176,25452,85.5
Maasdriel,BIJ1,0.04967709885742673,25452,85.5
Maasdriel,PartijvdSport,0.03725782414307004,25452,85.5
Maasdriel,Samen voor Nederland,0.03725782414307004,25452,85.5
Maasdriel,Nederland met een PLAN,0.0310481867858917,25452,85.5
Maasdriel,LP (Libertaire Partij),0.02483854942871336,25452,85.5
Maasdriel,LEF - Voor de Nieuwe Generatie,0.01862891207153502,25452,85.5
Maasgouw,PVV,35.05883908501917,23947,85.1
Maasgouw,NSC,15.787385957953193,23947,85.1
Maasgouw,VVD,15.727885759619198,23947,85.1
Maasgouw,PvdA/GL,10.4654237736348,23947,85.1
Maasgouw,D66,4.7203490678302265,23947,85.1
Maasgouw,BBB,4.211291815417162,23947,85.1
Maasgouw,CDA,3.332011106703689,23947,85.1
Maasgouw,SP,3.2526775089250295,23947,85.1
Maasgouw,FvD,2.2543964035435673,23947,85.1
Maasgouw,PvdD,1.6263387544625147,23947,85.1
Maasgouw,Volt,0.7404469126008199,23947,85.1
Maasgouw,BVNL,0.6743355811186037,23947,85.1
Maasgouw,JA21,0.6677244479703821,23947,85.1
Maasgouw,50PLUS,0.53550178500595,23947,85.1
Maasgouw,ChristenUnie,0.34377892370752344,23947,85.1
Maasgouw,DENK,0.18511172815020496,23947,85.1
Maasgouw,Piratenpartij - De Groenen,0.09255586407510248,23947,85.1
Maasgouw,SGP,0.09255586407510248,23947,85.1
Maasgouw,BIJ1,0.05950019833399445,23947,85.1
Maasgouw,Splinter,0.05288906518577285,23947,85.1
Maasgouw,Nederland met een PLAN,0.03966679888932963,23947,85.1
Maasgouw,PartijvdSport,0.03966679888932963,23947,85.1
Maasgouw,LP (Libertaire Partij),0.01983339944466481,23947,85.1
Maasgouw,Samen voor Nederland,0.01322226629644321,23947,85.1
Maasgouw,LEF - Voor de Nieuwe Generatie,0.0066111331482216,23947,85.1
Maashorst,PVV,27.333933000790473,58108,85.21312039650306
Maashorst,VVD,19.186632867228173,58108,85.21312039650306
Maashorst,NSC,13.206312862866955,58108,85.21312039650306
Maashorst,PvdA/GL,9.818191730040612,58108,85.21312039650306
Maashorst,D66,7.324120260582767,58108,85.21312039650306
Maashorst,BBB,5.69956660397416,58108,85.21312039650306
Maashorst,SP,5.3806525472238125,58108,85.21312039650306
Maashorst,CDA,3.944176411262845,58108,85.21312039650306
Maashorst,FvD,1.8725979229699896,58108,85.21312039650306
Maashorst,PvdD,1.2483986153133262,58108,85.21312039650306
Maashorst,DENK,1.1448196908986834,58108,85.21312039650306
Maashorst,Volt,1.0957559898601683,58108,85.21312039650306
Maashorst,JA21,0.7059721427208547,58108,85.21312039650306
Maashorst,50PLUS,0.5996674571374057,58108,85.21312039650306
Maashorst,BVNL,0.4851854880475373,58108,85.21312039650306
Maashorst,ChristenUnie,0.26167307220541336,58108,85.21312039650306
Maashorst,PartijvdSport,0.16899719246599612,58108,85.21312039650306
Maashorst,Splinter,0.1362880584403195,58108,85.21312039650306
Maashorst,BIJ1,0.1008531632458364,58108,85.21312039650306
Maashorst,Piratenpartij - De Groenen,0.0735955515577725,58108,85.21312039650306
Maashorst,SGP,0.06269250688254695,58108,85.21312039650306
Maashorst,Samen voor Nederland,0.04633793986970862,58108,85.21312039650306
Maashorst,Nederland met een PLAN,0.03543489519448305,58108,85.21312039650306
Maashorst,LP (Libertaire Partij),0.02998337285687028,58108,85.21312039650306
Maashorst,LEF - Voor de Nieuwe Generatie,0.01908032818164472,58108,85.21312039650306
Maashorst,Politieke Partij voor Basisinkomen,0.01908032818164472,58108,85.21312039650306
Maassluis,PVV,27.59343346140412,33567,71
Maassluis,VVD,16.960231525372986,33567,71
Maassluis,NSC,12.693977346439796,33567,71
Maassluis,PvdA/GL,10.508457661793322,33567,71
Maassluis,DENK,6.746170350780899,33567,71
Maassluis,D66,4.909934634000299,33567,71
Maassluis,CDA,4.500773414500275,33567,71
Maassluis,SP,2.8741080784391997,33567,71
Maassluis,BBB,2.370141210518437,33567,71
Maassluis,ChristenUnie,2.340202584701362,33567,71
Maassluis,FvD,2.3002844169452623,33567,71
Maassluis,PvdD,1.5817573973354624,33567,71
Maassluis,Volt,1.0029439648720124,33567,71
Maassluis,JA21,0.8831894616037124,33567,71
Maassluis,SGP,0.8033531260915124,33567,71
Maassluis,50PLUS,0.5937827453719874,33567,71
Maassluis,BVNL,0.5388952647073499,33567,71
Maassluis,BIJ1,0.26445786138416244,33567,71
Maassluis,Splinter,0.189611296841475,33567,71
Maassluis,PartijvdSport,0.08981587745122499,33567,71
Maassluis,Samen voor Nederland,0.08482610648171249,33567,71
Maassluis,Piratenpartij - De Groenen,0.069856793573175,33567,71
